jeanne_d'arc_alter_santa_lily_(fate),"jeanne_d'arc_alter_santa_lily_(memory_of_qualia)_(fate),jeanne_d'arc_alter_santa_lily_(new_beginning)_(fate),jeanne_d'arc_alter_santa_lily_(summer_little)_(fate),jeanne_d'arc_alter_santa_lily_(true_mastermind_arc)_(fate)"
tighnari_(genshin_impact),"tighnari_(kiehls')_(genshin_impact),tighnari_(m&g)_(genshin_impact)"
eishin_flash_(umamusume),"eishin_flash_(collect_chocolatier)_(umamusume)"
nerissa_ravencroft,"nerissa_ravencroft_(1st_costume),nerissa_ravencroft_(new_year)"
yuffie_kisaragi,"yuffie_kisaragi_(sparkling_skater),yuffie_kisaragi_(summer_orange),yuffie_kisaragi_(winter_moogle),yuffie_kisaragi_(wutai_pop_star)"
falin_touden,"falin_thorden_(chimera),falin_thorden_(doll),falin_thorden_(tallman),falin_touden_(chimera),falin_touden_(doll),falin_touden_(tallman)"
serika_(blue_archive),"serika_(new_year)_(blue_archive),serika_(swimsuit)_(blue_archive)"
tamamo_cross_(umamusume),"tamamo_cross_(fierce_thunder_god)_(umamusume),tamamo_cross_(go_get_'em_halloween_knight!)_(umamusume)"
katsuragi_(kancolle),"katsuragi_kai_(kancolle)"
leonardo_da_vinci_(fate),"leonardo_da_vinci_(bella_lisa)_(fate),leonardo_da_vinci_(festival_outfit)_(fate),leonardo_da_vinci_(formal_dress)_(fate),leonardo_da_vinci_(mona_lisa)_(fate),leonardo_da_vinci_(rider)_(fate),leonardo_da_vinci_(witch_of_moonlit_night)_(fate)"
theresa_apocalypse,"theresa_apocalypse_(celestial_hymn),theresa_apocalypse_(luna_kindred),theresa_apocalypse_(sakuno_rondo),theresa_apocalypse_(sakura_rondo),theresa_apocalypse_(starlit_astrologos),theresa_apocalypse_(twilight_paladin),theresa_apocalypse_(valkyrie_pledge),theresa_apocalypse_(violet_executer),zhuge_kongming_(honkai_impact)"
kuroshio_(kancolle),"kuroshio_kai_ni_(kancolle)"
himemori_luna,"himemori_luna_(1st_costume),himemori_luna_(2nd_costume),himemori_luna_(3rd_costume),himemori_luna_(4th_costume),himemori_luna_(5th_costume),himemori_luna_(new_year),himemori_luna_(streetwear),himemori_luna_(sundress)"
artoria_pendragon_(lancer_alter)_(fate),"artoria_pendragon_(lancer_alter)_(first_ascension)_(fate),artoria_pendragon_(lancer_alter)_(formal_dress)_(fate),artoria_pendragon_(lancer_alter)_(ox-demon_king)_(fate),artoria_pendragon_(lancer_alter)_(royal_icing)_(fate),artoria_pendragon_(lancer_alter)_(traveling_outfit)_(fate)"
hoshikawa_sara,"hoshikawa_sara_(1st_costume),hoshikawa_sara_(2nd_costume),hoshikawa_sara_(3rd_costume),hoshikawa_sara_(4th_costume),hoshikawa_sara_(5th_costume),hoshikawa_sara_(6th_costume),hoshikawa_sara_(7th_costume)"
takane_lui,"takane_lui_(1st_costume),takane_lui_(2nd_costume),takane_lui_(3rd_costume),takane_lui_(4th_costume),takane_lui_(new_year)"
tama_(kancolle),"tama_kai_ni_(kancolle)"
skyla_(pokemon),"skyla_(anniversary_2022)_(pokemon),skyla_(holiday_2020)_(pokemon)"
asashimo_(kancolle),"asashimo_kai_ni_(kancolle)"
tracer_(overwatch),"antifragile_traysi,operative_oxton,traysi_tracer"
wattson_(apex_legends),"ace_of_sparks_wattson,chaos_conductor_wattson,current_champ_wattson,cyber_punked_wattson,cyber_security_wattson,deep_current_wattson,electric_incognito_wattson,fly-by-wire_wattson,haute_drop_wattson,kawaii_kitty_wattson,kawaii_voltage_wattson,kupo_power_wattson,lightning_spirit_wattson,missing_lynx_wattson,operatic_aquamarine_wattson,outlands_explorer_wattson,professor_paquette_wattson,purple_crane_wattson,rocket_scientist_wattson,shocking_stuffer_wattson,silver_age_wattson,static_specter_wattson,static_spike_wattson,thunder_kitty_wattson,vaporwave_wattson,winged_menace_wattson,wired_for_speed_wattson"
beidou_(genshin_impact),"beidou_(cadillac)_(genshin_impact)"
koyanskaya_(fate),"koyanskaya_(assassin)_(first_ascension)_(fate),koyanskaya_(assassin)_(second_ascension)_(fate),koyanskaya_(assassin)_(third_ascension)_(fate),koyanskaya_(british_lostbelt_outfit)_(fate),koyanskaya_(chinese_lostbelt_outfit)_(fate),koyanskaya_(foreigner)_(first_ascension)_(fate),koyanskaya_(foreigner)_(second_ascension)_(fate),koyanskaya_(indian_lostbelt_outfit)_(fate),koyanskaya_(lostbelt_beast:iv)_(fate),koyanskaya_(russian_lostbelt_outfit)_(fate)"
ryu_(street_fighter),"evil_ryu"
noelle_(genshin_impact),"noelle_(kfc)_(genshin_impact),noelle_(sweets_paradise)_(genshin_impact)"
hanamura_yousuke,"shadow_yousuke"
tiki_(fire_emblem),"tiki_(adult)_(fire_emblem),tiki_(dragon)_(fire_emblem),tiki_(young)_(fire_emblem)"
haru_urara_(umamusume),"haru_urara_(first_urara_saku_sakura)_(umamusume),haru_urara_(oh_fun_fun!)_(umamusume),haru_urara_(uraraka_passion)_(umamusume)"
arashio_(kancolle),"arashio_kai_ni_(kancolle)"
saren_(princess_connect!),"saren_(christmas)_(princess_connect!),saren_(real)_(princess_connect!),saren_(sarasaria)_(princess_connect!),saren_(summer)_(princess_connect!)"
komano_aunn,"komano_aunn_(komainu)"
marie_antoinette_(fate),"marie_antoinette_(alter)_(fate),marie_antoinette_(animejapan_2016)_(fate),marie_antoinette_(festival_outfit)_(fate),marie_antoinette_(fgo_orchestra)_(fate),marie_antoinette_(fgo_x_takarazuka_kinen)_(fate),marie_antoinette_(formal_dress)_(fate),marie_antoinette_(swimsuit_caster)_(fate),marie_antoinette_(the_princess'_pilgrimage)_(fate),marie_antoinette_(third_ascension)_(fate)"
narita_brian_(umamusume),"narita_brian_(glad_tidings)_(umamusume),narita_brian_(heavenly_laughter_kaburaya)_(umamusume),narita_brian_(hungry_wolves)_(umamusume)"
saki_(blue_archive),"saki_(swimsuit)_(blue_archive)"
shiina_yuika,"shiina_yuika_(10th_costume),shiina_yuika_(1st_costume),shiina_yuika_(2nd_costume),shiina_yuika_(3rd_costume),shiina_yuika_(4th_costume),shiina_yuika_(5th_costume),shiina_yuika_(6th_costume),shiina_yuika_(7th_costume),shiina_yuika_(8th_costume),shiina_yuika_(9th_costume)"
kanna_(blue_archive),"kanna_(young)_(blue_archive)"
matikane_tannhauser_(umamusume),"matikane_tannhauser_(blue_turbulence)_(umamusume),matikane_tannhauser_(boc'z)_(umamusume)"
melusine_(fate),"melusine_(animejapan_2022)_(fate),melusine_(dream_portrait)_(fate),melusine_(final_ascension)_(fate),melusine_(first_ascension)_(fate),melusine_(holy_heart)_(fate),melusine_(second_ascension)_(fate),melusine_(swimsuit_ruler)_(fate),melusine_(third_ascension)_(fate)"
midna,"midna_(true)"
yuzuki_choco,"yuzuki_choco_(1st_costume),yuzuki_choco_(2nd_costume),yuzuki_choco_(3rd_costume),yuzuki_choco_(4th_costume),yuzuki_choco_(5th_costume),yuzuki_choco_(6th_costume),yuzuki_choco_(7th_costume),yuzuki_choco_(hololive_summer_2019),yuzuki_choco_(maid),yuzuki_choco_(new_year),yuzuki_choco_(nurse),yuzuki_choco_(streetwear)"
inui_toko,"inui_toko_(1st_costume),inui_toko_(2nd_costume),inui_toko_(3rd_costume),inui_toko_(4th_costume),inui_toko_(5th_costume),inui_toko_(6th_costume),inui_toko_(7th_costume),inui_toko_(valkyrie_hero)"
kuchiki_rukia,"dark_rukia"
shun_(blue_archive),"shun_(small)_(blue_archive)"
luigi,"baby_luigi,bubble_luigi,cat_luigi,cloud_luigi,dr._luigi,elephant_luigi,fire_luigi,flying_squirrel_luigi,fox_luigi,frog_luigi,ice_luigi,kitsune_luigi,luigi_(golf),luigi_(lederhosen),luigi_(vacation),penguin_luigi,tennis_luigi"
ange_katrina,"ange_katrina_(1st_costume),ange_katrina_(2nd_costume),ange_katrina_(3rd_costume),ange_katrina_(4th_costume),ange_katrina_(5th_costume),ange_katrina_(6th_costume),ange_katrina_(7th_costume),ange_katrina_(valkyrie_hero)"
grass_wonder_(umamusume),"grass_wonder_(saint_jade_healer)_(umamusume),grass_wonder_(unchangingness_that_flows_forever)_(umamusume)"
ranni_the_witch,"miniature_ranni"
ayanami_(kancolle),"ayanami_kai_ni_(kancolle)"
mr._c.b._(umamusume),"mr._c.b._(boc'z)_(umamusume)"
agnes_digital_(umamusume),"agnes_digital_(lovely_jiangshi)_(umamusume)"
senshi_(dungeon_meshi),"senshi_(elf)_(dungeon_meshi),senshi_(half-foot)_(dungeon_meshi)"
saber_lily,"saber_lily_(festival_outfit)_(fate)"
elesa_(pokemon),"elesa_(palentine's_2023)_(pokemon),elesa_(sygna_suit)_(pokemon)"
fletcher_(kancolle),"fletcher_mk_ii_(kancolle)"
kizuna_ai,"kizuna_ai_(a.i._games),kizuna_ai_(anniversary),kizuna_ai_(elegant)"
shiori_novella,"shiori_novella_(1st_costume),shiori_novella_(new_year)"
artoria_pendragon_(swimsuit_ruler)_(fate),"artoria_pendragon_(swimsuit_ruler)_(second_ascension)_(fate),artoria_pendragon_(swimsuit_ruler)_(third_ascension)_(fate)"
kirijou_mitsuru,"shadow_mitsuru"
hoshiguma_(arknights),"hoshiguma_(patrolling_ronin)_(arknights),hoshiguma_(ronin_huntress)_(arknights)"
isuzu_(kancolle),"isuzu_kai_ni_(kancolle)"
princess_daisy,"baby_daisy,balloon_daisy,biker_daisy,bubble_daisy,dr._daisy,drill_daisy,elephant_daisy,elephant_princess_daisy,fire_daisy,princess_daisy_(fairy),princess_daisy_(farmer),princess_daisy_(holiday_cheer),princess_daisy_(sailor),princess_daisy_(swimwear),princess_daisy_(thai_dress),princess_daisy_(yukata),tennis_daisy"
blue_poison_(arknights),"blue_poison_(elite_ii)_(arknights),blue_poison_(nocturne_of_elysia)_(arknights),blue_poison_(shoal_beat)_(arknights)"
myoukou_(kancolle),"myoukou_kai_ni_(kancolle)"
sirius_symboli_(umamusume),"sirius_symboli_(enchainment)_(umamusume),sirius_symboli_(escorte_etoile)_(umamusume)"
higuchi_kaede,"higuchi_kaede_(10th_costume),higuchi_kaede_(12th_costume),higuchi_kaede_(13th_costume),higuchi_kaede_(14th_costume),higuchi_kaede_(1st_costume),higuchi_kaede_(2nd_costume),higuchi_kaede_(3rd_costume),higuchi_kaede_(4th_costume),higuchi_kaede_(5th_costume),higuchi_kaede_(6th_costume),higuchi_kaede_(7th_costume),higuchi_kaede_(8th_costume),higuchi_kaede_(9th_costume),higuchi_kaede_(adult)"
le_malin_(azur_lane),"le_malin_(listless_lapin)_(azur_lane),le_malin_(mercredi_at_the_secret_base)_(azur_lane),le_malin_(muse)_(azur_lane),le_malin_(sleepy_sunday)_(azur_lane)"
kaveh_(genshin_impact),"kaveh_(gigo)_(genshin_impact)"
martha_(fate),"martha_(aerial_drive)_(fate),martha_(festival_outfit)_(fate),martha_(santa)_(fate),martha_(swimsuit_ruler)_(fate),martha_(traveling_outfit)_(fate)"
widowmaker_(overwatch),"captain_lacroix"
z23_(azur_lane),"z23_(breezy_doubles)_(azur_lane),z23_(cafe_trainee_@new_base)_(azur_lane),z23_(fries_and_smiles!)_(azur_lane),z23_(keeper_of_the_comf-fort)_(azur_lane),z23_(perfect_smile?)_(azur_lane),z23_(philosophy_sensei)_(azur_lane),z23_(schwarze_hochzeit)_(azur_lane),z23_(serious_idol_@acting_manager?!)_(azur_lane),z23_(tanz_der_blumen)_(azur_lane),z23_(the_banquet's_honor_student)_(azur_lane),z23_(the_eyecatch_in_the_rye?)_(azur_lane),z23_(upgrade_failure?!)_(azur_lane)"
an-94_(girls'_frontline),"an-94_(antje)_(girls'_frontline),an-94_(mod3)_(girls'_frontline),an-94_(silent_rouge)_(girls'_frontline),an-94_(the_diving_bell_and_the_doll)_(girls'_frontline)"
m4a1_(girls'_frontline),"m4a1_(a_girl's_hot_air_balloon_adventure)_(girls'_frontline),m4a1_(fluffy_fruit_tea)_(girls'_frontline),m4a1_(mod3)_(girls'_frontline),m4a1_(sunshine_through_the_pines)_(girls'_frontline),m4a1_(suspender_of_time)_(girls'_frontline)"
honolulu_(azur_lane),"honolulu_(among_the_stalls)_(azur_lane),honolulu_(manjuu_mischief)_(azur_lane),honolulu_(summer_accident?!)_(azur_lane),honolulu_(umbrella_girl)_(azur_lane)"
takeba_yukari,"shadow_yukari"
kureiji_ollie,"kureiji_ollie_(1st_costume),kureiji_ollie_(2nd_costume),kureiji_ollie_(3rd_costume),kureiji_ollie_(4th_costume),kureiji_ollie_(indonesian_dress),kureiji_ollie_(mafia_princess),kureiji_ollie_(new_year)"
wraith_(apex_legends),"7th_heaven_skirmisher_wraith,acid_wraith,airship_assassin_wraith,ancient_of_the_void_wraith,apex_voidshifter_wraith,burning_rubber_wraith,demon's_whisper_wraith,demon_within_wraith,depths_of_the_void_wraith,emerald_enchantress_wraith,eternal_life_wraith,festive_presence_wraith,final_sunset_wraith,flashpoint_wraith,hellcat_wraith,high_class_wraith,marble_goddess_wraith,mistress_of_evil_wraith,neon_spectre_wraith,night_terror_wraith,perfect_soldier_wraith,phasewalker_wraith,protector_of_the_void_wraith,punk_phaser_wraith,punk_prowler_wraith,quantum_collison_wraith,quarantine_722_wraith,queen's_guard_wraith,rift_stalker_wraith,ringside_wraith,risen_queen_wraith,shrouded_celebrant_wraith,snow_ground_wraith,street_smart_wraith,sun_bleached_wraith,the_liberator_wraith,tiger_club_wraith,vengeance_seeker_wraith,veteran_voyager_wraith,voices_of_the_past_wraith,void_prowler_wraith,void_specialist_wraith,voidwalker_wraith,wave_shift_wraith"
getou_suguru,"getou_suguru_(kenjaku)"
furutaka_(kancolle),"furutaka_kai_ni_(kancolle)"
ibuki_(blue_archive),"ibuki_(dress)_(blue_archive)"
silver_(pokemon),"silver_(sygna_suit)_(pokemon)"
artoria_pendragon_(alter_swimsuit_rider)_(fate),"artoria_pendragon_(alter_swimsuit_rider)_(first_ascension)_(fate),artoria_pendragon_(alter_swimsuit_rider)_(second_ascension)_(fate),artoria_pendragon_(alter_swimsuit_rider)_(third_ascension)_(fate)"
makaino_ririmu,"makaino_ririmu_(1st_costume),makaino_ririmu_(2nd_costume),makaino_ririmu_(3rd_costume),makaino_ririmu_(4th_costume),makaino_ririmu_(5th_costume)"
irida_(pokemon),"irida_(special_costume)_(pokemon)"
kawakaze_(kancolle),"kawakaze_kai_ni_(kancolle)"
yang_guifei_(fate),"yang_guifei_(event_portrait)_(fate),yang_guifei_(first_ascension)_(fate),yang_guifei_(honey_lake)_(fate),yang_guifei_(second_ascension)_(fate),yang_guifei_(third_ascension)_(fate),yang_guifei_(tour_outfit)_(fate)"
isonami_(kancolle),"isonami_kai_ni_(kancolle)"
scathach_skadi_(fate),"scathach_skadi_(festival_outfit)_(fate),scathach_skadi_(second_ascension)_(fate),scathach_skadi_(third_ascension)_(fate),scathach_skadi_(under_the_same_sky)_(fate)"
gamagoori_ira,"gamagoori_ira_(scourge_regalia)"
piers_(pokemon),"piers_(sygna_suit)_(pokemon)"
baltimore_(azur_lane),"baltimore_(ace's_travel_journal)_(azur_lane),baltimore_(after-school_ace)_(azur_lane),baltimore_(black_ace)_(azur_lane),baltimore_(evening_breeze_minuet)_(azur_lane),baltimore_(finish_line_flagbearer)_(azur_lane),baltimore_(muse)_(azur_lane)"
kris_(pokemon),"kris_(sygna_suit)_(pokemon)"
abigail_williams_(swimsuit_foreigner)_(fate),"abigail_williams_(swimsuit_foreigner)_(first_ascension)_(fate),abigail_williams_(swimsuit_foreigner)_(second_ascension)_(fate),abigail_williams_(swimsuit_foreigner)_(third_ascension)_(fate)"
m16a1_(girls'_frontline),"m16a1_(blazer_of_the_trail)_(girls'_frontline),m16a1_(blazing_sun_on_the_ruins)_(girls'_frontline),m16a1_(boss)_(girls'_frontline),m16a1_(fairy_kingdom_brew)_(girls'_frontline),m16a1_(the_one-eyed_rabbit_knight)_(girls'_frontline)"
tokino_sora,"tokino_sora_(1st_costume),tokino_sora_(3rd_costume),tokino_sora_(4th_costume),tokino_sora_(5th_costume),tokino_sora_(6th_costume),tokino_sora_(7th_costume),tokino_sora_(birthday_2022),tokino_sora_(casual),tokino_sora_(hololive_summer_2019),tokino_sora_(new_year),tokino_sora_(old_design),tokino_sora_(streetwear),tokino_sora_(under_the_clear_sky)"
schwarz_(arknights),"schwarz_(presents)_(arknights),schwarz_(skyline)_(arknights)"
xingqiu_(genshin_impact),"xingqiu_(aoi_no_okina)_(genshin_impact),xingqiu_(bamboo_rain)_(genshin_impact),xingqiu_(gigo)_(genshin_impact)"
narita_taishin_(umamusume),"narita_taishin_(difference_engineer)_(umamusume),narita_taishin_(stubborn_markt)_(umamusume)"
g11_(girls'_frontline),"g11_(autumn_nap_as_you_will_xi)_(girls'_frontline),g11_(chaotic_symphony)_(girls'_frontline),g11_(dragon_jr.)_(girls'_frontline),g11_(lucky_rat's_lazy_spring)_(girls'_frontline),g11_(mind_eraser)_(girls'_frontline),g11_(mod3)_(girls'_frontline),g11_(neet_zombie)_(girls'_frontline),g11_(schoenstes_geschenk)_(girls'_frontline),g11_(the_rex_rabbit_in_search_of_courage)_(girls'_frontline)"
kamui_gakupo,"kamui_gakupo_(v3_gackpoid)"
haruna_(blue_archive),"haruna_(new_year)_(blue_archive),haruna_(swimsuit)_(blue_archive),haruna_(track)_(blue_archive)"
basil_(omori),"basil_(faraway)_(omori),basil_(headspace)_(omori)"
goldenglow_(arknights),"goldenglow_(maiden_for_the_bright_night)_(arknights),goldenglow_(night_loving_servant)_(arknights),goldenglow_(summer_flowers)_(arknights)"
chongyun_(genshin_impact),"chongyun_(2nd_anniversary)_(genshin_impact),chongyun_(gigo)_(genshin_impact)"
air_groove_(umamusume),"air_groove_(are_you_merry?)_(umamusume),air_groove_(quercus_civilis)_(umamusume),air_groove_(seaside_bloom)_(umamusume)"
cure_peace,"cure_peace_(princess_form)"
helena_blavatsky_(fate),"helena_blavatsky_(christmas)_(fate),helena_blavatsky_(festival_outfit)_(fate),helena_blavatsky_(swimsuit_archer)_(fate)"
nekomusume,"nekomusume_(gegege_no_kitarou_5),nekomusume_(gegege_no_kitarou_6)"
osakabehime_(fate),"osakabe-hime_(festival_outfit)_(fate),osakabehime_(festival_outfit)_(fate),osakabe-hime_(foxy_lady)_(fate),osakabehime_(foxy_lady)_(fate),osakabe-hime_(swimsuit_archer)_(fate),osakabehime_(swimsuit_archer)_(fate),osakabe-hime_(traveling_outfit)_(fate),osakabehime_(traveling_outfit)_(fate)"
wakamo_(blue_archive),"wakamo_(swimsuit)_(blue_archive)"
bowser,"baby_bowser"
m4_sopmod_ii_(girls'_frontline),"m4_sopmod_ii_(birdsong_in_the_woods)_(girls'_frontline),m4_sopmod_ii_(devourer_of_the_feast)_(girls'_frontline),m4_sopmod_ii_(mod3)_(girls'_frontline),m4_sopmod_ii_(racing_parfait)_(girls'_frontline),m4_sopmod_ii_(the_guarded_beloved)_(girls'_frontline)"
lopunny,"mega_lopunny"
android_21,"majin_android_21"
blade_(honkai:_star_rail),"blade_(sesame_cake)_(honkai:_star_rail)"
mysterious_heroine_x_alter_(fate),"mysterious_heroine_x_alter_(first_ascension)_(fate),mysterious_heroine_x_alter_(princess_of_red_bean_paste)_(fate),mysterious_heroine_x_alter_(second_ascension)_(fate),mysterious_heroine_x_alter_(third_ascension)_(fate),mysterious_heroine_x_alter_(traveling_outfit)_(fate)"
robin_(male)_(fire_emblem),"robin_(male)_(valentine)_(fire_emblem),robin_(male)_(winter)_(fire_emblem)"
kamisato_ayato,"kamisato_ayato_(heytea)"
black_swan_(honkai:_star_rail),"black_swan_(boundless_choreo)_(honkai:_star_rail)"
natsu_(blue_archive),"natsu_(band)_(blue_archive)"
dido_(azur_lane),"dido_(anxious_bisque_doll)_(azur_lane),dido_(muse)_(azur_lane)"
daitaku_helios_(umamusume),"daitaku_helios_(devil_in_the_moonlight)_(umamusume),daitaku_helios_(#summer_#new_me)_(umamusume),daitaku_helios_(sunshine_angel)_(umamusume)"
alear_(fire_emblem),"alear_(female)_(fire_emblem),alear_(fire_emblem)_(female),alear_(fire_emblem)_(male),alear_(male)_(fire_emblem)"
pomu_rainpuff,"pomu_rainpuff_(1st_costume),pomu_rainpuff_(2nd_costume),pomu_rainpuff_(3rd_costume),pomu_rainpuff_(4th_costume)"
zero_(mega_man),"absolute_zero_(mega_man),black_zero_(mega_man),zero(z)_(mega_man)"
blaze_the_cat,"burning_blaze"
haruka_(blue_archive),"haruka_(dress)_(blue_archive),haruka_(new_year)_(blue_archive),haruka_(suit)_(blue_archive)"
miyamoto_musashi_(swimsuit_berserker)_(fate),"miyamoto_musashi_(swimsuit_berserker)_(first_ascension)_(fate),miyamoto_musashi_(swimsuit_berserker)_(second_ascension)_(fate),miyamoto_musashi_(swimsuit_berserker)_(third_ascension)_(fate)"
st_ar-15_(girls'_frontline),"st_ar-15_(breeze_in_a_summer_afternoon)_(girls'_frontline),st_ar-15_(breeze_on_a_spring_day)_(girls'_frontline),st_ar-15_(literary_girl)_(girls'_frontline),st_ar-15_(mod3)_(girls'_frontline),st_ar-15_(owl_latte)_(girls'_frontline),st_ar-15_(prisoner_of_the_dream)_(girls'_frontline),st_ar-15_(top_hat_drifting_to_the_flowers)_(girls'_frontline)"
shigure_ui_(vtuber),"shigure_ui_(1st_costume)_(vtuber),shigure_ui_(2nd_costume)_(vtuber),shigure_ui_(4th_costume)_(vtuber),shigure_ui_(casual)_(vtuber),shigure_ui_(vtuber)_(1st_costume),shigure_ui_(vtuber)_(2nd_costume),shigure_ui_(vtuber)_(casual),shigure_ui_(vtuber)_(young),shigure_ui_(young)_(vtuber)"
tsukumo_sana,"smol_sana,tsukumo_sana_(1st_costume),tsukumo_sana_(2nd_costume),tsukumo_sana_(new_year)"
kamoi_(kancolle),"kamoi_kai_bo_(kancolle),kamoi_kai_(kancolle)"
mountain_(arknights),"mountain_(book_reader)_(arknights),mountain_(dark_cloud)_(arknights)"
sailor_mercury,"super_sailor_mercury,super_sailor_mercury_(stars)"
umikaze_(kancolle),"umikaze_kai_ni_(kancolle)"
matikanefukukitaru_(umamusume),"matikanefukukitaru_(chance_encounters_can_be_a_blessing)_(umamusume),matikanefukukitaru_(good_omen_first_storm)_(umamusume)"
tamaki_iroha,"infinite_iroha,tamaki_iroha_(christmas_costume),tamaki_iroha_(haregi_costume),tamaki_iroha_(miko_ver.),tamaki_iroha_(pajamas_costume),tamaki_iroha_(swimsuit_costume),tamaki_iroha_(swimsuit_ver.),tamaki_iroha_(winter_costume)"
ryoumen_sukuna_(jujutsu_kaisen),"ryoumen_sukuna_(true_form)_(jujutsu_kaisen)"
tatsumi_kanji,"shadow_kanji"
rita_rossweisse,"rita_rossweisse_(artemis),rita_rossweisse_(fallen_rosemary),rita_rossweisse_(phantom_iron),rita_rossweisse_(spina_astera),rita_rossweisse_(umbral_rose)"
siege_(arknights),"siege_(city_destroyer)_(arknights),siege_(legacy)_(arknights)"
hop_(pokemon),"hop_(champion)_(pokemon)"
cagliostro_(granblue_fantasy),"cagliostro_(dark)_(granblue_fantasy),cagliostro_(halloween)_(granblue_fantasy),cagliostro_(summer)_(granblue_fantasy),cagliostro_(youthful_uniform)_(granblue_fantasy)"
atalanta_(fate),"atalanta_(alter)_(fate),atalanta_alter_(fate),atalanta_(formal_dress)_(fate),atalanta_(traveling_outfit)_(fate),atalanta_(twilight_memory)_(fate)"
okita_souji_alter_(fate),"okita_souji_alter_(an_army_marches_on_its_stomach)_(fate),okita_souji_alter_(first_ascension)_(fate),okita_souji_alter_(third_ascension)_(fate),okita_souji_alter_(world_excursion)_(fate)"
oyashio_(kancolle),"oyashio_kai_ni_(kancolle)"
tsubaki_(blue_archive),"tsubaki_(guide)_(blue_archive)"
eyjafjalla_(arknights),"eyjafjalla_(summer_flower)_(arknights),eyjafjalla_(summer_flowers)_(arknights),eyjafjalla_the_hvit_aska_(arknights)"
irene_(arknights),"irene_(voyage_of_feathers)_(arknights)"
tharja_(fire_emblem),"tharja_(bridal)_(fire_emblem),tharja_(winter)_(fire_emblem)"
joutouguu_mayumi,"joutouguu_mayumi_(haniwa)"
meisho_doto_(umamusume),"meisho_doto_(dot-o'-lantern)_(umamusume),meisho_doto_(padding_sores_should_she_go_flying)_(umamusume)"
t.m._opera_o_(umamusume),"t.m._opera_o_(blue_dazzle)_(umamusume)"
tohno_akiha,"vermillion_akiha"
murasaki_shikibu_(fate),"murasaki_shikibu_(purple_eye)_(fate),murasaki_shikibu_(swimsuit_rider)_(fate)"
anila_(granblue_fantasy),"anila_(summer)_(granblue_fantasy)"
akali,"akali_(legacy),all-star_akali,blood_moon_akali,coven_akali,crimson_akali,crystal_rose_akali,infernal_akali,k/da_akali,k/da_all_out_akali,nurse_akali,prestige_coven_akali,sashimi_akali,silverfang_akali,star_guardian_akali,stinger_akali,true_damage_akali"
iris_(pokemon),"iris_(fall_2022)_(pokemon)"
akane_(blue_archive),"akane_(bunny)_(blue_archive)"
smart_falcon_(umamusume),"smart_falcon_(just_in_time!?_uma<3dol)_(umamusume),smart_falcon_(twilight_triumph)_(umamusume)"
caenis_(fate),"caenis_(swimsuit_rider)_(fate)"
sussurro_(arknights),"sussurro_(summer_flower)_(arknights),sussurro_(summer_flowers)_(arknights)"
zeta_(granblue_fantasy),"zeta_(dark)_(granblue_fantasy),zeta_(halloween)_(granblue_fantasy),zeta_(summer)_(granblue_fantasy)"
caren_hortensia,"caren_hortensia_(amor_caren)"
eimi_(blue_archive),"eimi_(swimsuit)_(blue_archive)"
victor_(pokemon),"henry_sword,tsurugi_soudo"
magical_mirai_miku,"magical_mirai_miku_(2013),magical_mirai_miku_(2014),magical_mirai_miku_(2015),magical_mirai_miku_(2016),magical_mirai_miku_(2017),magical_mirai_miku_(2018),magical_mirai_miku_(2019),magical_mirai_miku_(2020_summer),magical_mirai_miku_(2020_winter),magical_mirai_miku_(2021),magical_mirai_miku_(2022),magical_mirai_miku_(2023),magical_mirai_miku_(2024)"
altera_(fate),"altera_(formal_dress)_(fate),altera_larva_(fate),altera_(sweet_crystal)_(fate),altera_the_santa_(fate),altera_(traveling_outfit)_(fate)"
moona_hoshinova,"moona_hoshinova_(1st_costume),moona_hoshinova_(2nd_costume),moona_hoshinova_(3rd_costume),moona_hoshinova_(4th_costume),moona_hoshinova_(5th_costume),moona_hoshinova_(casual),moona_hoshinova_(indonesian_casual),moona_hoshinova_(new_year),moona_hoshinova_(punk_rock)"
sona_(league_of_legends),"arcade_sona,crystal_rose_sona,dj_sona,guqin_sona,immortal_journey_sona,muse_sona,odyssey_sona,pentakill_sona,silent_night_sona,star_guardian_sona,sweetheart_sona"
sailor_venus,"super_sailor_venus,super_sailor_venus_(stars)"
boudica_(fate),"boudica_(formal_dress)_(fate),boudica_(shining_goddess)_(fate)"
cure_marine,"cure_marine_(super_silhouette)"
fu_hua_(herrscher_of_sentience),"fu_hua_(onyx_simurgh)_(herrscher_of_sentience),fu_hua_(ooh!_summer!)_(herrscher_of_sentience),fu_hua_(turn_up_the_music!)_(herrscher_of_sentience)"
ooshio_(kancolle),"ooshio_kai_ni_(kancolle)"
sailor_mars,"super_sailor_mars,super_sailor_mars_(stars)"
kuma_(persona_4),"shadow_kuma"
fine_motion_(umamusume),"fine_motion_(hello_my_clover)_(umamusume)"
shinano_(azur_lane),"shinano_(dreams_of_the_hazy_moon)_(azur_lane),shinano_(dreamy_white_sands)_(azur_lane),shinano_(moonlit_chrome)_(azur_lane)"
xiangling_(genshin_impact),"xiangling_(huanglong)_(genshin_impact)"
kashino_(azur_lane),"kashino_(hot_springs_relaxation)_(azur_lane),kashino_(maid_for_mayhem)_(azur_lane),kashino_(robust_floral_strings)_(azur_lane)"
sabrina_(pokemon),"sabrina_(new_year's_2022)_(pokemon)"
